count,confidence_lower,confidence_upper,mean,std,min,25%,50%,75%,max,lower_boundary,upper_boundary,IQR,lower_whiskers,upper_whiskers,real_mean,real_std,lower_real,upper_real,macro,macro_mean,macro_std,macro_lower_bound,macro_upper_bound,curr_features,new_var,count_vars
1000.0,11.995820882211472,13.334221579337612,12.662556284099084,0.3449954694599413,11.583100473061126,12.425539980420202,12.651375544384347,12.893459769323739,13.820962317921248,11.986365163957599,13.33874740424057,0.46791978890353647,11.723660297064898,13.595339452679044,12.662340438243168,0.34325670640247763,11.989557293694313,13.335123582792024,[12.674942164655922],12.674942164655922,1.0,10.714942164655923,14.634942164655921,['abs_chng_timestamp'],abs_chng_timestamp,1
1000.0,15.287363529481501,16.683982715229796,15.996599399247946,0.34550068858281907,14.811595889353612,15.776932648345866,15.999255017241198,16.23348043039765,17.045386779521653,15.319418049625622,16.67378074887027,0.45654778205178204,15.092110975268193,16.91830210347532,15.997149938862382,0.3429503231917642,15.324967305406524,16.66933257231824,[15.965741635986674],15.965741635986674,1.0,14.005741635986674,17.925741635986675,['content_cl_count_answered_correctly'],content_cl_count_answered_correctly,1
1000.0,15.299908947222995,16.607884656558447,15.94059929904404,0.34105507216415937,14.854946726627883,15.70638482578997,15.934235803324746,16.17283523101808,17.046010227795485,15.272131357602287,16.609067240485793,0.46645040522811065,15.006709217947805,16.872510838860247,15.940585857327319,0.33852601743672345,15.277074863151341,16.604096851503297,[15.938791409990571],15.938791409990571,1.0,13.97879140999057,17.898791409990572,['content_cl_mean_answered_correctly'],content_cl_mean_answered_correctly,1
1000.0,15.28896829549906,16.672266449470353,15.981273696857468,0.34991831960116354,14.848398725306877,15.750163607225453,15.98240524431932,16.218178850764225,17.02633821579478,15.295433790439187,16.667113603275748,0.46801524353877255,15.048140741917294,16.920201716072384,15.981525152145439,0.3485816635772672,15.298305091533996,16.664745212756884,[15.973468025972458],15.973468025972458,1.0,14.013468025972458,17.93346802597246,['content_cl_sum_answered_correctly'],content_cl_sum_answered_correctly,1
1000.0,24.64071470856235,26.025618873116763,25.341258090014954,0.3453432865645221,24.130010412192604,25.12551991509587,25.33463966530777,25.576052238958674,26.558085798156974,24.66438524834849,26.018130931681416,0.4505323238628023,24.44972142930167,26.251850724752877,25.341257771401754,0.3418258233136424,24.671279157707016,26.011236385096492,[25.354317579093898],25.354317579093898,1.0,23.394317579093897,27.3143175790939,['content_count_answered_correctly'],content_count_answered_correctly,1
1000.0,17.94925477041096,19.30707627538295,18.612847725339304,0.3474199863806602,17.526780091877114,18.39419371399823,18.612087545570922,18.839815686152825,19.86596624747572,17.93190455203321,19.293790898645398,0.4456219721545942,17.725760755766338,19.508248644384715,18.612834045158298,0.3426475024620492,17.94124494033268,19.284423149983915,[18.59888271968053],18.59888271968053,1.0,16.63888271968053,20.558882719680533,['content_he_cl_count_answered_correctly'],content_he_cl_count_answered_correctly,1
1000.0,17.904273406893513,19.292375579615474,18.575914937943544,0.3553049916608611,17.444479090675703,18.336331744406937,18.580620407649683,18.822381480996874,19.65132587717564,17.879517154288255,19.272312721598833,0.486049736589937,17.607257139522034,19.55145608588178,18.576108467768098,0.3541684154502285,17.88193837348565,19.270278562050546,[18.56583668522731],18.56583668522731,1.0,16.60583668522731,20.52583668522731,['content_he_cl_mean_answered_correctly'],content_he_cl_mean_answered_correctly,1
1000.0,17.91423723606229,19.197840062816752,18.574230300995755,0.3387395633780125,17.480777766358525,18.339349067963795,18.583296295937814,18.80789202273182,19.67466329789611,17.91030075677485,19.23815984521666,0.46854295476802577,17.636534635811756,19.51070645488386,18.574589897631462,0.3366978473935163,17.91466211674017,19.234517678522753,[18.582949473932374],18.582949473932374,1.0,16.622949473932373,20.542949473932374,['content_he_cl_sum_answered_correctly'],content_he_cl_sum_answered_correctly,1
1000.0,23.26416874002406,24.58939639907316,23.905568201747734,0.33941135732338007,22.764537577900533,23.678310701388043,23.89409433099542,24.145107178206473,24.876929495012988,23.24032194139391,24.57081446210156,0.4667964768184305,22.978115986160397,24.84530189343412,23.905836022684568,0.3381241051999672,23.243112776492634,24.568559268876502,[23.905520651018698],23.905520651018698,1.0,21.945520651018697,25.8655206510187,['content_he_count_answered_correctly'],content_he_count_answered_correctly,1
1000.0,37.849883920823025,39.09495624092221,38.466368436930786,0.3175138516980524,37.64108781747708,38.23650124559834,38.459013700611294,38.69135119605766,39.63326441755808,37.8440412876026,39.08869558625897,0.45484995045931953,37.55422631990936,39.37362612174664,38.46603119228281,0.3164311084940773,37.84582621963442,39.08623616493121,[38.46982064753259],38.46982064753259,1.0,36.50982064753259,40.429820647532594,['content_he_mean_answered_correctly'],content_he_mean_answered_correctly,1
